-1.0 1.61803398 875.0
0.0 -0.0 678715947274.0


-1.77690141867 0.0 1.77690141867
0.0 -0.0 678715947274.0


1.61803398875 -1.0 0.0
0.0 -0.0 678715947274.0


3.0 1.0 0.0
0.0 -0.0 678715947274.0


1.61803398875 -1.0 0.0
0.678715947274 -1.77690141867 0.0


-1.0 1.61803398 875.0
-0.678715947274 1.77690141867 0.0


-0.678715947274 1.77690141867 0.0
0.0 -0.0 678715947274.0


-1.77690141867 0.0 1.77690141867
-1.77690141867 0.0 0.678715947274


-1.0981854714 1.0981854714 -1.0981854714
-1.77690141867 0.0 0.678715947274


-0.678715947274 1.77690141867 0.0
-1.0981854714 1.0981854714 -1.0981854714


-1.0981854714 -1.0981854714 -1.0981854714
-0.678715947274 -1.77690141867 0.0


0.678715947274 -1.77690141867 0.0
-0.678715947274 -1.77690141867 0.0


0.0 -0.0 678715947274.0
-0.678715947274 -1.77690141867 0.0


1.61803398875 -1.0 0.0
1.0 0.0 -1.61803398875


1.0 0.0 -1.61803398875
0.678715947274 -1.77690141867 0.0


1.0 0.0 -1.61803398875
-1.0981854714 -1.0981854714 -1.0981854714


0.678715947274 -1.77690141867 0.0
-1.0981854714 -1.0981854714 -1.0981854714


-1.0 0.0 -1.61803398875
1.0 0.0 -1.61803398875


3.0 1.0 0.0
1.61803398875 -1.0 0.0


1.0 0.0 -1.61803398875
-1.0981854714 1.0981854714 -1.0981854714


-1.0 0.0 -1.61803398875
-1.0981854714 1.0981854714 -1.0981854714


0.678715947274 1.77690141867 0.0
-1.0981854714 1.0981854714 -1.0981854714


0.678715947274 1.77690141867 0.0
-0.678715947274 1.77690141867 0.0


0.678715947274 1.77690141867 0.0
0.0 -0.0 678715947274.0


3.0 1.0 0.0
0.678715947274 1.77690141867 0.0


1.0 0.0 -1.61803398875
0.678715947274 1.77690141867 0.0


3.0 1.0 0.0
1.0 0.0 -1.61803398875


-1.61803398875 -1.0 0.0
-0.678715947274 -1.77690141867 0.0


-1.61803398875 -1.0 0.0
0.0 -0.0 678715947274.0


-1.61803398875 -1.0 0.0
-1.0981854714 -1.0981854714 -1.0981854714


-1.0 0.0 -1.61803398875
-1.0981854714 -1.0981854714 -1.0981854714


-1.61803398875 -1.0 0.0
-1.0 0.0 -1.61803398875


-1.61803398875 -1.0 0.0
-1.77690141867 0.0 0.678715947274


3.0 1.0 0.0
3.0 1.0 0.0


3.0 1.0 0.0
3.0 1.0 0.0


