0.0 -0.797512316054 0.579426614216 -0.168044352718
0.0 -0.252311319354 -0.66055960982 -0.707106781187
0.0 0.0 0.983405399356 -0.181421664964
0.0 0.122284597691 0.592477034349 -0.796252121464
0.0 0.177078925123 0.420807156161 -0.889699045521
0.0 -0.610380496191 0.173396307736 -0.772896739761
0.0 0.135950737158 0.0987739922581 -0.985779435533
0.0 0.0 0.181421664964 -0.983405399356
0.0 0.0 0.333266016967 -0.942832838808
0.0 -0.135950737158 0.0987739922581 -0.985779435533
0.0 -0.311803842957 0.168483347344 -0.935089153602
0.0 0.135950737158 -0.0987739922581 -0.985779435533
0.0 0.311803842957 -0.168483347344 -0.935089153602
0.0 -0.160950439436 -0.779815617298 -0.604964923829
0.0 0.822669426624 0.444529796171 -0.354412577112
0.0 0.797512316054 0.579426614216 -0.168044352718
0.0 0.797512316054 -0.579426614216 -0.168044352718
0.0 0.160950439436 -0.779815617298 -0.604964923829
0.0 0.345083381151 -0.820049908026 -0.456547487562
0.0 0.743479020583 0.211206809282 -0.63453181927
0.0 -0.444365905144 0.550035400993 -0.707106781187
0.0 -0.252311319354 0.66055960982 -0.707106781187
0.0 -0.122284597691 0.592477034349 -0.796252121464
0.0 -0.461703171023 0.359559774173 -0.810892687514
0.0 -0.325057583672 0.325057583672 -0.888073833977
0.0 -0.177078925123 0.420807156161 -0.889699045521
0.0 -0.6279630302 0.6279630302 -0.459700843381
0.0 -0.639772727034 0.498234692095 -0.585194881502
0.0 -0.822669426624 0.444529796171 -0.354412577112
0.0 -0.902338154383 0.0 -0.43102883331
0.0 -0.743479020583 0.211206809282 -0.63453181927
0.0 -0.82365711609 0.0 -0.56708813699
0.0 -0.56708813699 0.0 -0.82365711609
0.0 -0.43102883331 0.0 -0.902338154383
0.0 -0.122284597691 -0.592477034349 -0.796252121464
0.0 0.0 -0.942832838808 -0.333266016967
0.0 -0.797512316054 -0.579426614216 -0.168044352718
0.0 0.0 -0.983405399356 -0.181421664964
0.0 -0.345083381151 -0.820049908026 -0.456547487562
0.0 -0.6279630302 -0.6279630302 -0.459700843381
0.0 -0.822669426624 -0.444529796171 -0.354412577112
0.0 0.82365711609 0.0 -0.56708813699
0.0 0.902338154383 0.0 -0.43102883331
0.0 0.822669426624 -0.444529796171 -0.354412577112
0.0 0.6279630302 -0.6279630302 -0.459700843381
0.0 0.6279630302 0.6279630302 -0.459700843381
0.0 0.639772727034 0.498234692095 -0.585194881502
0.0 0.252311319354 0.66055960982 -0.707106781187
0.0 0.444365905144 0.550035400993 -0.707106781187
0.0 0.311803842957 0.168483347344 -0.935089153602
0.0 0.325057583672 0.325057583672 -0.888073833977
0.0 0.461703171023 0.359559774173 -0.810892687514
0.0 0.43102883331 0.0 -0.902338154383
0.0 0.56708813699 0.0 -0.82365711609
0.0 0.610380496191 0.173396307736 -0.772896739761
0.0 -0.743479020583 -0.211206809282 -0.63453181927
0.0 -0.610380496191 -0.173396307736 -0.772896739761
0.0 -0.639772727034 -0.498234692095 -0.585194881502
0.0 -0.444365905144 -0.550035400993 -0.707106781187
0.0 -0.461703171023 -0.359559774173 -0.810892687514
0.0 0.252311319354 -0.66055960982 -0.707106781187
0.0 0.122284597691 -0.592477034349 -0.796252121464
0.0 0.325057583672 -0.325057583672 -0.888073833977
0.0 0.177078925123 -0.420807156161 -0.889699045521
0.0 0.0 -0.333266016967 -0.942832838808
0.0 -0.135950737158 -0.0987739922581 -0.985779435533
0.0 0.0 -0.181421664964 -0.983405399356
0.0 -0.177078925123 -0.420807156161 -0.889699045521
0.0 -0.325057583672 -0.325057583672 -0.888073833977
0.0 -0.311803842957 -0.168483347344 -0.935089153602
0.0 -0.160950439436 0.779815617298 -0.604964923829
0.0 0.160950439436 0.779815617298 -0.604964923829
0.0 0.0 0.942832838808 -0.333266016967
0.0 -0.345083381151 0.820049908026 -0.456547487562
0.0 0.345083381151 0.820049908026 -0.456547487562
0.0 0.639772727034 -0.498234692095 -0.585194881502
0.0 0.461703171023 -0.359559774173 -0.810892687514
0.0 0.444365905144 -0.550035400993 -0.707106781187
0.0 0.610380496191 -0.173396307736 -0.772896739761
0.0 0.743479020583 -0.211206809282 -0.63453181927
