1.	1.0000000000000002
1.0202013400267558	1.0197857518500226
1.0408107741923882	1.039954776082709
1.0618365465453596	1.0605141767216788
1.0832870676749586	1.0814711771051455
1.1051709180756477	1.1028331214162346
1.1274968515793757	1.1246074762143357
1.1502737988572274	1.1468018319666136
1.1735108709918103	1.1694239045787749
1.1972173631218102	1.1924815369241426
1.2214027581601699	1.2159827003700456
1.2460767305873808	1.2399354963005038
1.2712491503214047	1.2643481576341429
1.2969300866657718	1.289229050336224
1.3231298123374369	1.314586674923646
1.3498588075760032	1.34042966796173
1.3771277643359572	1.366766803551545
1.4049475905635938	1.3936069948214485
1.4333294145603401	1.420959295329185
1.4622845894342245	1.4488329006110348
1.4918246976412703	1.477237149549537
1.5219615556186337	1.5061815258115108
1.552707218511336	1.535675659250256
1.5840739849944818	1.5657293272884145
1.6160744021928934	1.596352456279894
1.6487212707001282	1.6275551228492042
1.6820276496988864	1.659347555206539
1.7160068621848585	1.691740134436842
1.7506725002961012	1.7247433957610978
1.7860384307500734	1.7583680297680024
1.8221188003905089	1.79262488361415
1.858928041846342	1.827524962190814
1.8964808793049515	1.8630794292553488
1.9347923344020317	1.899299608525207
1.9738777322304477	1.9361969847325224
2.0137527074704766	1.9737832046371422
2.0544332106438876	2.012070077995988
2.0959355144943643	2.051069578486543
2.1382762204968184	2.090793844582253
2.181472265498201	2.131255180377566
2.225540928492468	2.1724660563603173
2.270499837532406	2.2144391101291188
2.3163669767810915	2.2571871470533704
2.3631606937057947	2.300723140873495
2.4108997064172097	2.345060234238949
2.45960311115695	2.390211739181547
2.509290389936298	2.436191137521601
2.5599814183292717	2.4830120812043583
2.611696473423118	2.530688392564635
2.664456241929417	2.579234064513944
2.718281828459045	2.628663260656994
2.7731947639642978	2.6789903153191985
2.82921701435156	2.7302297334983656
2.8863709892679585	2.7823961907285053
2.944679551065524	2.8355045328562856
3.0041660239464334	2.8895697757270917
3.0648542032930024	2.944607104778085
3.126768365186156	3.0006318745356535
3.1899332761161845	3.057659608014699
3.2543742028896707	3.115705996017189
3.3201169227365472	3.174786896327417
3.3871877336213347	3.2349183328015125
3.4556134647626755	3.2961164943486807
3.5254214873653824	3.3583977338017617
3.5966397255692817	3.4217785666747047
3.6692966676192444	3.4862756698046513
3.7434213772608627	3.5519058798762977
3.819043505366336	3.6186861918263653
3.896193301795215	3.686633757103593
3.9749016274947486	3.755765881903445
4.055199966844675	3.826100025098594
4.137120440251392	3.897653796203626
4.220695816996552	3.9704449531351984
4.305959528345206	4.044491399854387
4.392945680918757	4.119811183875831
4.4816890703380645	4.196422493642139
4.572225195142159	4.274343655762174
4.664590270988126	4.353593132111999
4.758821245137854	4.434189516797327
4.854955811237434	4.516151532976554
4.953032424395115	4.599498029543469
5.053090316563868	4.684247977669071
5.155169512234682	4.770420467201854
5.259310844446899	4.858034702926349
5.3655559711219745	4.94711000067966
5.4739473917272	5.037665783326026
5.584528464276054	5.129721576589616
5.697343422671991	5.223297004745956
5.812437394402589	5.318411786172526
5.929856418591146	5.415085728759369
6.0496474644129465	5.51333872518068
6.171858449883554	5.613190748028579
6.296538261026657	5.714661844810513
6.423736771429135	5.817772132811926
6.553504862191149	5.9225417938260625
6.68589444227927	6.028991068753028
6.8209584692907494	6.13714025207039
6.958750970637272	6.247009686177961
7.099327065156633	6.358619755619477
7.242742985161012	6.471990881184299
7.38905609893065	6.587143513892317
7.538324933661922	6.704098128865657
7.690609198878998	6.822875219090897
7.845969810318449	6.943495289075759
8.004468914296353	7.065978848404571
8.166169912567652	7.1903464051968715
8.331137487687693	7.316618459473898
8.499437628886124	7.4448154964378706
8.671137658463456	7.574957979669155
8.846306258720883	7.70706634424673
9.025013499434122	7.841160989797492
9.207330865882252	7.977262273480142
9.393331287442784	8.1153905029097
9.58308916676438	8.255565929028743
9.776680409528907	8.397808738931774
9.974182454814724	8.542139048649204
10.175674306073333	8.688576895897679
10.381236562731843	8.837142232803615
10.59095145243378	8.98785491860686
10.804902863931257	9.140734712331986
11.023176380641601	9.295801265543766
11.245859314881844	9.453074114939518
11.473040742794833	9.612572675104165
11.704811539980854	9.774316231210513
11.941264417849103	9.938323931757656
12.182493960703473	10.104614781341564
12.428596663577544	10.273207633465644
12.679670970833877	10.444121183399034
12.935817315543076	10.617373961090392
13.197138159658358	10.792984324144866
13.463738035001692	10.970970450872123
13.735723585077926	11.151350333413014
14.013203607733615	11.334141770952634
14.296289098677603	11.519362363027296
14.585093295880792	11.707029502933029
14.879731724872837	11.897160371242903
15.1803222449539	12.089771929440579
15.486985096339938	12.28488091367724
15.799842948260402	12.48250382865892
16.11902094802755	12.682656941671128
16.444646771097055	12.885356276747487
16.776850672139872	13.090617608988875
17.115765537145876	13.298456459039455
17.46152693657999	13.508888087725587
17.814273179612197	13.721927490863644
18.17414536944306	13.937589394242268
18.54128745974687	14.15588824878452
18.915846312255038	14.376838225895025
19.297971755502758	14.600453212996939
19.6878166447624	14.826746809263463
20.085536923187668	15.055732321547952
20.49129168419294	15.28742276051682
20.905243235092758	15.521830836988862
21.327557162026903	15.758968958484258
21.75840239619708	15.99884922598649
22.197951281441636	16.24148343091975
22.646379643175397	16.48688305234434
